"País","Departamento","Ciudad o Municipio","Localidad","Departamento con código","Municipio con código","Comment","Comment User","Comment Date","Timestamp","Last Updated","Created By","Updated By","Entry Status","IP","ID","Key"
"Colombia","Guaviare","San Jose Del Guaviare","Corregimiento 1 El Capricho","GUAVIARE - 54","SAN JOSE DEL GUAVIARE - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2103","j5r7j"
"Colombia","Guaviare","San Jose Del Guaviare","Corregimiento Charras-boqueron","GUAVIARE - 54","SAN JOSE DEL GUAVIARE - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2104","1j9hh"
"Colombia","Guaviare","Calamar","No Aplica","GUAVIARE - 54","CALAMAR - 3","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2105","3p682"
"Colombia","Putumayo","Puerto Asis","Comuna 3 Oriente","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2106","o92yg"
"Colombia","Putumayo","Puerto Asis","Comuna 1 Norte","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2107","b1reb"
"Colombia","Putumayo","Puerto Asis","Otros","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2108","xz4j1"
"Colombia","Putumayo","Puerto Asis","Corregimiento Piñuña Blanco","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2109","yt2u0"
"Colombia","Putumayo","Puerto Asis","Corregimiento La Carmelita","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2110","zev5l"
"Colombia","Putumayo","Puerto Asis","Corregimiento Santana","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2111","1ecs5"
"Colombia","Putumayo","Puerto Asis","CorregimientoTeteye","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2112","yo72s"
"Colombia","Putumayo","Puerto Asis","Corregimiento Villa Victoria","PUTUMAYO - 64","PUERTO ASIS - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2113","yyj5p"
"Colombia","Putumayo","Puerto Leguizamo","Otros","PUTUMAYO - 64","PUERTO LEGUIZAMO - 4","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2114","wkd67"
"Colombia","Putumayo","Puerto Leguizamo","Corregimiento La Tagua","PUTUMAYO - 64","PUERTO LEGUIZAMO - 4","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2115","jp7y1"
"Colombia","Putumayo","Puerto Leguizamo","CorregimientoEl Mecaya","PUTUMAYO - 64","PUERTO LEGUIZAMO - 4","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2116","pkrnk"
"Colombia","Putumayo","Puerto Leguizamo","Corregimiento Puerto Ospina","PUTUMAYO - 64","PUERTO LEGUIZAMO - 4","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2117","n85o"
"Colombia","Putumayo","Colon","Otros","PUTUMAYO - 64","COLON - 7","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2118","folnh"
"Colombia","Putumayo","Colon","Corregimiento San Pedro","PUTUMAYO - 64","COLON - 7","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2119","in4a"
"Colombia","Putumayo","San Francisco","No Aplica","PUTUMAYO - 64","SAN FRANCISCO - 13","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2120","x5ua1"
"Colombia","Putumayo","Santiago","No Aplica","PUTUMAYO - 64","SANTIAGO - 16","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2121","fqsr8"
"Colombia","Putumayo","San Miguel (La Dorada)","Otros","PUTUMAYO - 64","SAN MIGUEL (LA DORADA) - 18","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2122","5c3ze"
"Colombia","Putumayo","San Miguel (La Dorada)","Corr. Puerto Colon -san Miguel","PUTUMAYO - 64","SAN MIGUEL (LA DORADA) - 18","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2123","jw8hr"
"Colombia","Putumayo","Sibundoy","No Aplica","PUTUMAYO - 64","SIBUNDOY - 19","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2124","zcpaf"
"Colombia","Putumayo","Orito","No Aplica","PUTUMAYO - 64","ORITO - 23","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2125","9adfb"
"Colombia","Putumayo","Puerto Guzman","No Aplica","PUTUMAYO - 64","PUERTO GUZMAN - 25","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2126","b7zo0"
"Colombia","Putumayo","Puerto Caicedo","No Aplica","PUTUMAYO - 64","PUERTO CAICEDO - 26","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2127","e1dil"
"Colombia","Putumayo","Valle Del Guamuez (La Hormiga)","No Aplica","PUTUMAYO - 64","VALLE DEL GUAMUEZ (LA HORMIGA) - 28","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2128","aigkg"
"Colombia","Putumayo","Villagarzon","No Aplica","PUTUMAYO - 64","VILLAGARZON - 30","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2129","xkqnw"
"Colombia","Vaupes","Mitu","No Aplica","VAUPES - 68","MITU - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2130","ohrih"
"Colombia","Vaupes","Caruru","No Aplica","VAUPES - 68","CARURU - 4","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2131","koxil"
"Colombia","Vaupes","Morichal (Papunagua)","No Aplica","VAUPES - 68","MORICHAL (PAPUNAGUA) - 10","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2132","cf0ra"
"Colombia","Vaupes","Buenos Aires (Pacoa)","No Aplica","VAUPES - 68","BUENOS AIRES (PACOA) - 13","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2133","zhrae"
"Colombia","Vaupes","Taraira","No Aplica","VAUPES - 68","TARAIRA - 17","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2134","ps2pn"
"Colombia","Vaupes","Yavarate","No Aplica","VAUPES - 68","YAVARATE - 22","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2135","2h7jt"
"Colombia","Vichada","Puerto Carreño","No Aplica","VICHADA - 72","PUERTO CARREÑO - 1","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2136","edlyb"
"Colombia","Vichada","Santa Rosalia","No Aplica","VICHADA - 72","SANTA ROSALIA - 2","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2137","721ly"
"Colombia","Vichada","Cumaribo","No Aplica","VICHADA - 72","CUMARIBO - 6","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2138","rhqk0"
"Colombia","Vichada","La Primavera","No Aplica","VICHADA - 72","LA PRIMAVERA - 8","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2139","pb2jt"
"Internacional","Consulado","Consulado","Consulado","Internacional","Consulado","","","","2021-12-22 16:17:42","2022-04-02 16:01:40","danielb","","0","190.143.71.17","2140","kadul"
"Colombia","Internacional","Albania","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2141","62vid"
"Colombia","Internacional","Alemania","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2142","uv7ph"
"Colombia","Internacional","Andorra","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2143","yd9go"
"Colombia","Internacional","Angola","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2144","9rvm0"
"Colombia","Internacional","Antigua y Barbuda","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2145","ntb3t"
"Colombia","Internacional","Arabia Saudita","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2146","sddty"
"Colombia","Internacional","Argelia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2147","d4dpt"
"Colombia","Internacional","Argentina","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2148","1t6vh"
"Colombia","Internacional","Armenia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2149","d2hdr"
"Colombia","Internacional","Australia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2150","n9txw"
"Colombia","Internacional","Austria","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2151","gi9cd"
"Colombia","Internacional","Azerbaiyán","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2152","wo5c2"
"Colombia","Internacional","Bahamas","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2153","jzt3i"
"Colombia","Internacional","Bahrein","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2154","yj7ua"
"Colombia","Internacional","Bangladesh","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2155","ru85e"
"Colombia","Internacional","Barbados","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2156","edgoc"
"Colombia","Internacional","Belarús","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2157","d2kf7"
"Colombia","Internacional","Belice","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2158","soj78"
"Colombia","Internacional","Benin","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2159","wjoka"
"Colombia","Internacional","Bhután","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2160","mbwu6"
"Colombia","Internacional","Bolivia (Estado Plurinacional de)","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2161","qjhnt"
"Colombia","Internacional","Bosnia y Herzegovina","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2162","c3bv9"
"Colombia","Internacional","Botswana","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2163","9amli"
"Colombia","Internacional","Brasil","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2164","al26u"
"Colombia","Internacional","Brunei Darussalam","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2165","116t1"
"Colombia","Internacional","Bulgaria","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2166","d1443"
"Colombia","Internacional","Burkina Faso","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2167","gf9ph"
"Colombia","Internacional","Burundi","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2168","spk71"
"Colombia","Internacional","Bélgica","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2169","94l6h"
"Colombia","Internacional","Cabo Verde","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2170","7xrxf"
"Colombia","Internacional","Camboya","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2171","870e9a"
"Colombia","Internacional","Camerún","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2172","j0r6y"
"Colombia","Internacional","Canadá","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2173","xweb7"
"Colombia","Internacional","Chad","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2174","4azt2"
"Colombia","Internacional","Chequia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2175","uit06"
"Colombia","Internacional","Chile","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2176","fygii"
"Colombia","Internacional","China","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2177","ygcqa"
"Colombia","Internacional","Chipre","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2178","i4scx"
"Colombia","Internacional","Comoras","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2179","d254g"
"Colombia","Internacional","Congo","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2180","fkg7e"
"Colombia","Internacional","Costa Rica","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2181","wcho7"
"Colombia","Internacional","Croacia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2182","cr72"
"Colombia","Internacional","Cuba","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2183","svpa8"
"Colombia","Internacional","Côte d'Ivoire","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2184","r9sga"
"Colombia","Internacional","Dinamarca","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2185","wi5hf"
"Colombia","Internacional","Djibouti","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2186","lqq3u"
"Colombia","Internacional","Dominica","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2187","4jlfd"
"Colombia","Internacional","Ecuador","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2188","o8y8e"
"Colombia","Internacional","Egipto","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2189","9pvgo"
"Colombia","Internacional","El Salvador","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2190","1vt2k"
"Colombia","Internacional","Emiratos Árabes Unidos","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2191","t079j"
"Colombia","Internacional","Eritrea","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2192","ncuse"
"Colombia","Internacional","Eslovaquia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2193","lbvna"
"Colombia","Internacional","Eslovenia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2194","mk3wg"
"Colombia","Internacional","España","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2195","59svf"
"Colombia","Internacional","Estados Unidos de América","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2196","mofhe"
"Colombia","Internacional","Estonia","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2197","6yclz"
"Colombia","Internacional","Eswatini","Otros","","","","","","2022-12-20 15:10:06","2022-12-20 15:10:06","danielb","","0","45.131.193.188","2198","3yq0u"
"Colombia","Internacional","Etiopía","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2199","ommfy"
"Colombia","Internacional","Federación de Rusia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2200","u3mps"
"Colombia","Internacional","Fiji","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2201","bvrug"
"Colombia","Internacional","Filipinas","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2202","kof5o"
"Colombia","Internacional","Finlandia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2203","trm45"
"Colombia","Internacional","Francia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2204","7nz8p"
"Colombia","Internacional","Gabón","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2205","pen8e"
"Colombia","Internacional","Gambia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2206","1lixk"
"Colombia","Internacional","Georgia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2207","do4eb"
"Colombia","Internacional","Ghana","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2208","snqzt"
"Colombia","Internacional","Granada","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2209","7r5rk"
"Colombia","Internacional","Grecia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2210","f975v"
"Colombia","Internacional","Guatemala","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2211","727mg"
"Colombia","Internacional","Guinea","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2212","pjc8v"
"Colombia","Internacional","Guinea Ecuatorial","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2213","891so"
"Colombia","Internacional","Guinea-Bissau","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2214","vvvkr"
"Colombia","Internacional","Guyana","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2215","5i1uk"
"Colombia","Internacional","Haití","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2216","dwdxi"
"Colombia","Internacional","Honduras","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2217","od6jx"
"Colombia","Internacional","Hungría","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2218","63hmt"
"Colombia","Internacional","India","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2219","ct9np"
"Colombia","Internacional","Indonesia","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2220","apb3p"
"Colombia","Internacional","Iraq","Otros","","","","","","2022-12-20 15:10:07","2022-12-20 15:10:07","danielb","","0","45.131.193.188","2221","mmunf"
